prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
compacted,0.0183563232421875,0.0772705078125,0.296142578125,0.01385498046875,0.1314697265625,0.07489013671875,0.11602783203125,0.1585693359375,0.08489990234375,0.0284271240234375,165dd1681b8cfee769940348ebc2175d.png
ground,0.06549072265625,0.0176239013671875,0.284423828125,0.01507568359375,0.0634765625,0.0841064453125,0.10467529296875,0.3125,0.006092071533203125,0.04644775390625,16eb5bc1e8d39d5b67a72a16a5df5c39.png
ground,0.02203369140625,0.028289794921875,0.294677734375,0.0076141357421875,0.056243896484375,0.007152557373046875,0.2294921875,0.30419921875,0.045196533203125,0.005069732666015625,1714a381623fc6f0e0583905f7103a2d.png
compacted,0.01168060302734375,0.0863037109375,0.34130859375,0.0106353759765625,0.142333984375,0.0247344970703125,0.1336669921875,0.09185791015625,0.1468505859375,0.0106353759765625,1750ea52f68c3ab1e740faa381c761de.png
compacted,0.035919189453125,0.044708251953125,0.2003173828125,0.02392578125,0.057403564453125,0.1512451171875,0.1466064453125,0.182373046875,0.0714111328125,0.086181640625,17820f6f99d7bb534a87da53c75001be.png
ground,0.0355224609375,0.0157623291015625,0.2176513671875,0.00926971435546875,0.037841796875,0.013916015625,0.25439453125,0.337158203125,0.060455322265625,0.0178680419921875,17c1dba9d69832f27521e892b08e6e4b.png
compacted,0.053985595703125,0.0271453857421875,0.1944580078125,0.04339599609375,0.04339599609375,0.1336669921875,0.1422119140625,0.1826171875,0.057464599609375,0.12164306640625,1843cd43fdac71c14a104c7180b5340b.png
ground,0.02020263671875,0.0222015380859375,0.2105712890625,0.0046539306640625,0.0229034423828125,0.0126495361328125,0.169189453125,0.474609375,0.040191650390625,0.0229034423828125,18b3483b2b7a0340a32d0e136f8687ac.png
ground,0.019561767578125,0.0189666748046875,0.27001953125,0.004947662353515625,0.0267333984375,0.019561767578125,0.1275634765625,0.473876953125,0.027587890625,0.01114654541015625,19e5cbded1644617f2d7a9057d680086.png
ground,0.032440185546875,0.032440185546875,0.15966796875,0.0196685791015625,0.0304718017578125,0.17529296875,0.192626953125,0.22509765625,0.019073486328125,0.11322021484375,1a83db7b92816926bf6638796a674186.png
ground,0.02734375,0.04949951171875,0.267578125,0.0100555419921875,0.036224365234375,0.09844970703125,0.1573486328125,0.276123046875,0.036224365234375,0.041046142578125,1ab8c4d880b59ba2913cfd238999eb4f.png
paving_stones,0.0498046875,0.260986328125,0.1021728515625,0.00920867919921875,0.06396484375,0.01299285888671875,0.053009033203125,0.09014892578125,0.345703125,0.01219940185546875,1b7182a078d8a8168a129519f23da721.png
ground,0.045166015625,0.0291595458984375,0.1842041015625,0.037445068359375,0.048065185546875,0.130615234375,0.167724609375,0.1961669921875,0.03863525390625,0.12274169921875,1c0884c1736cb17c4c8ba4b6243ca31c.png
compacted,0.045562744140625,0.0333251953125,0.306396484375,0.0046539306640625,0.06427001953125,0.0152587890625,0.1318359375,0.2041015625,0.1917724609375,0.002735137939453125,1d6804e685099bb2c11f735c23d7607b.png
gravel,0.016998291015625,0.1563720703125,0.2347412109375,0.017547607421875,0.039520263671875,0.05401611328125,0.2744140625,0.1468505859375,0.034881591796875,0.0247344970703125,1e765d838511cd8b28e2ffa11113e3e9.png
concrete_plates,0.03192138671875,0.0697021484375,0.2081298828125,0.0176239013671875,0.2147216796875,0.0124969482421875,0.189453125,0.1571044921875,0.08673095703125,0.012115478515625,1e8127bf856ad95dd0f57e9add856311.png
compacted,0.0265960693359375,0.10516357421875,0.31396484375,0.0171661376953125,0.0819091796875,0.0819091796875,0.153076171875,0.143798828125,0.04815673828125,0.0283050537109375,1f4bc34f77dec1ee921542baa4ced4ca.png
compacted,0.0207061767578125,0.2369384765625,0.2445068359375,0.01180267333984375,0.087158203125,0.0107421875,0.09881591796875,0.059906005859375,0.22265625,0.00672149658203125,2112f704de4e3fb99626fb3bdd3ab133.png
ground,0.06378173828125,0.076904296875,0.1845703125,0.0207061767578125,0.16796875,0.054534912109375,0.115478515625,0.20263671875,0.08990478515625,0.0234527587890625,216f6026145899ff4feb7fcdb395f20c.png
