prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
grass,0.0005135536193847656,0.001194000244140625,0.00939178466796875,7.873773574829102e-05,0.00024628639221191406,0.60888671875,0.00510406494140625,0.369140625,0.0029544830322265625,0.002567291259765625,003a08eff81fe589f95102bf2ce1ecf5.png
grass,0.0015802383422851562,0.007419586181640625,0.00443267822265625,0.0009436607360839844,0.0009889602661132812,0.6474609375,0.00403594970703125,0.320556640625,0.01030731201171875,0.0022640228271484375,006d04cdfa79fac8f108a0a1cd34d0f8.png
grass,0.00696563720703125,0.040740966796875,0.018646240234375,0.0010271072387695312,0.0027065277099609375,0.71044921875,0.0183563232421875,0.1561279296875,0.00937652587890625,0.035369873046875,019ff91c745f8cbb28143d5fa94c636f.png
grass,0.002086639404296875,0.0004444122314453125,0.01415252685546875,8.416175842285156e-05,0.00202178955078125,0.611328125,0.0026798248291015625,0.353759765625,0.01019287109375,0.0034942626953125,02253976dfd287ae8bbc339fedb9a6c5.png
grass,1.6868114471435547e-05,1.0132789611816406e-05,0.0005855560302734375,7.987022399902344e-06,8.58306884765625e-06,0.9951171875,9.125471115112305e-05,0.0041961669921875,2.0503997802734375e-05,0.00014925003051757812,0277499e3a9d8c193a50be9eeaa32cd4.png
grass,0.0008382797241210938,0.0035858154296875,0.0009207725524902344,0.0008516311645507812,0.00021195411682128906,0.65185546875,0.01175689697265625,0.327880859375,0.001667022705078125,0.0003085136413574219,0315c0744aa6146d0b59842544b414b4.png
grass,8.273124694824219e-05,0.00010138750076293945,0.00022494792938232422,0.0001474618911743164,2.8789043426513672e-05,0.759765625,0.0005068778991699219,0.239013671875,0.00013434886932373047,6.341934204101562e-05,03bab00004bfabe0b9af6abe7185424c.png
grass,0.0014333724975585938,0.0002589225769042969,0.0036029815673828125,0.00020813941955566406,0.001514434814453125,0.74267578125,0.006946563720703125,0.2264404296875,0.01277923583984375,0.00428009033203125,03e2583d5887c6a4ad0940643fb8541f.png
grass,0.0007777214050292969,0.0036525726318359375,0.0014085769653320312,0.0003559589385986328,0.00021266937255859375,0.7646484375,0.0079803466796875,0.2156982421875,0.0030765533447265625,0.0023956298828125,058ac66308a8e5349b165bde4b0d30dd.png
grass,0.015777587890625,0.0478515625,0.0087127685546875,0.01436614990234375,0.09820556640625,0.419921875,0.04638671875,0.2587890625,0.07525634765625,0.01482391357421875,0677d96cd342524fe231900e03a485a3.png
grass,0.0006890296936035156,0.0005621910095214844,0.0025997161865234375,0.0003056526184082031,0.0003464221954345703,0.552734375,0.0030879974365234375,0.437255859375,0.0019626617431640625,0.0004050731658935547,06e309acc238470889ab4bb3dffd232e.png
grass,0.0007686614990234375,0.0007567405700683594,0.0013284683227539062,0.0003204345703125,0.0005283355712890625,0.49560546875,0.0078887939453125,0.488037109375,0.0039043426513671875,0.0009417533874511719,07dffd4f3e85b61b46ecc469f5dd10de.png
grass,0.00797271728515625,0.029632568359375,0.0028438568115234375,0.0036525726318359375,0.0010461807250976562,0.470947265625,0.187255859375,0.27685546875,0.00823211669921875,0.01160430908203125,07e5158b5744ba3d068280bb25b5ccee.png
ground,0.00039386749267578125,0.0002503395080566406,0.0012712478637695312,0.00020122528076171875,0.0002244710922241211,0.287841796875,0.007091522216796875,0.701171875,0.00121307373046875,0.0003476142883300781,091dfb73779ae12318ff61aa6d814b27.png
grass,0.0012111663818359375,0.0008320808410644531,0.005096435546875,0.00010919570922851562,0.0001690387725830078,0.72216796875,0.0027713775634765625,0.265625,0.00165557861328125,0.0005631446838378906,0960cb6bae8b792fcb9e21668e37ce9f.png
grass,0.0008797645568847656,0.0006384849548339844,0.00406646728515625,0.00020897388458251953,0.0004973411560058594,0.8125,0.00482940673828125,0.1702880859375,0.0033721923828125,0.0029754638671875,096bed953370b4a029021cab36a8e801.png
grass,3.808736801147461e-05,1.0728836059570312e-05,0.0007958412170410156,4.667043685913086e-05,2.1517276763916016e-05,0.92919921875,0.00029277801513671875,0.0694580078125,5.543231964111328e-05,9.959936141967773e-05,09deedd514bd29a7943129e3de927d5c.png
grass,0.0003905296325683594,0.0021114349365234375,0.0005340576171875,0.0001043081283569336,0.00024819374084472656,0.728515625,0.003025054931640625,0.255859375,0.005649566650390625,0.0034809112548828125,0a1b87184a75a374331643cfd54dc60d.png
grass,0.0002092123031616211,0.0010957717895507812,0.0008535385131835938,8.994340896606445e-05,0.00010848045349121094,0.751953125,0.00275421142578125,0.2403564453125,0.0016450881958007812,0.0007891654968261719,0a7cd45243e1569448cd9a3c389cad42.png
grass,0.0217132568359375,0.15673828125,0.0936279296875,0.00241851806640625,0.00994110107421875,0.364501953125,0.04351806640625,0.11834716796875,0.01435089111328125,0.1749267578125,0a95804ecaccbe6264d5a4ebbc2e831a.png
grass,0.0019311904907226562,0.00936126708984375,0.002597808837890625,0.001190185546875,0.0005197525024414062,0.85546875,0.01340484619140625,0.1104736328125,0.0022220611572265625,0.0026397705078125,0b10fed04c430c9ba9c27da2d505d49c.png
grass,0.000518798828125,0.0011692047119140625,0.0007786750793457031,0.0004949569702148438,0.0001533031463623047,0.81494140625,0.0028934478759765625,0.17626953125,0.0026760101318359375,0.00020313262939453125,0b2cb0e0117337c4dcc7fc5da0d59102.png
grass,0.01776123046875,0.075927734375,0.00757598876953125,0.0142669677734375,0.0101165771484375,0.6162109375,0.033172607421875,0.18212890625,0.01219940185546875,0.030670166015625,0cb6b69f950a0ad6d3c593b442231c32.png
grass,0.00039124488830566406,0.0013437271118164062,0.003173828125,0.00014734268188476562,9.292364120483398e-05,0.82666015625,0.0016469955444335938,0.162841796875,0.00225067138671875,0.00124359130859375,0cc349f1c4abd834750eb0ea24271905.png
grass,0.0003762245178222656,0.0016088485717773438,0.0005307197570800781,0.0001405477523803711,2.580881118774414e-05,0.70166015625,0.00677490234375,0.2880859375,0.00041961669921875,0.00026679039001464844,0cdebcfe775242617c5dfbf2cacdd45e.png
grass,0.00030112266540527344,0.0008444786071777344,0.0031375885009765625,0.00011432170867919922,8.630752563476562e-05,0.744140625,0.005016326904296875,0.24169921875,0.001308441162109375,0.003238677978515625,0d2ca9081802b66a1082f2e29e92195b.png
grass,0.00032520294189453125,0.0008840560913085938,0.0052490234375,5.9664249420166016e-05,0.00017952919006347656,0.84228515625,0.0013475418090820312,0.1463623046875,0.00240325927734375,0.0010995864868164062,0dba185e5dc546945295a7a546e4e878.png
grass,0.0005116462707519531,0.00122833251953125,0.00323486328125,0.0004589557647705078,0.00022017955780029297,0.69873046875,0.00240325927734375,0.291259765625,0.0018148422241210938,0.0002963542938232422,0f3f6b0d581d80f82a4c6793e584ba42.png
grass,0.00015723705291748047,9.894371032714844e-06,0.0013685226440429688,3.8504600524902344e-05,3.427267074584961e-05,0.85546875,0.0007801055908203125,0.141845703125,0.00022351741790771484,0.0001882314682006836,0fac9b8ba8ede8b5ae23dc3365d39fad.png
grass,0.00023698806762695312,0.0006804466247558594,0.0035648345947265625,0.00018453598022460938,0.00017750263214111328,0.65869140625,0.01015472412109375,0.321044921875,0.0037364959716796875,0.0018205642700195312,1055b6bd7753fd5a7e61d2045637d342.png
grass,0.0001857280731201172,0.0024089813232421875,0.001438140869140625,9.942054748535156e-05,0.0002498626708984375,0.67822265625,0.006862640380859375,0.3056640625,0.003673553466796875,0.0008859634399414062,10c9911fd5b1ed7fc3f8a5e265afc60a.png
grass,0.0003268718719482422,0.0012722015380859375,0.0029582977294921875,0.0001341104507446289,0.0002143383026123047,0.7353515625,0.00450897216796875,0.250244140625,0.0037403106689453125,0.00144195556640625,11b5c5723a4f71fd7bda08d6919d1fa1.png
grass,0.00020074844360351562,0.0003635883331298828,0.0003209114074707031,0.00010251998901367188,1.4781951904296875e-05,0.75634765625,0.004161834716796875,0.238037109375,0.00025773048400878906,7.045269012451172e-05,120563562492a923c8cb6518f7d79b43.png
grass,0.0004661083221435547,0.0016269683837890625,0.0015287399291992188,0.00014662742614746094,0.00011068582534790039,0.76708984375,0.00852203369140625,0.2164306640625,0.0019321441650390625,0.0019321441650390625,12f6537be591ccf73132a54bc708457e.png
grass,7.516145706176758e-05,6.842613220214844e-05,0.0003421306610107422,5.8531761169433594e-05,1.3053417205810547e-05,0.80712890625,0.0005731582641601562,0.191650390625,6.955862045288086e-05,7.283687591552734e-05,130f8ff7d7b407fa4d03a12bdf7c1ae8.png
ground,0.0011997222900390625,0.0014467239379882812,0.0011997222900390625,0.0004343986511230469,0.0005159378051757812,0.48388671875,0.00690460205078125,0.499267578125,0.0036945343017578125,0.0013179779052734375,138fd26ef49a0e4e2e5722f0deea92d0.png
grass,0.0002923011779785156,0.0005211830139160156,0.0013513565063476562,0.000156402587890625,0.0003581047058105469,0.50439453125,0.00165557861328125,0.48876953125,0.0019969940185546875,0.0006093978881835938,13a018723c5838f6209e378273bec5e4.png
grass,0.0005064010620117188,0.00021946430206298828,0.001987457275390625,0.0001341104507446289,0.0004982948303222656,0.88037109375,0.0038299560546875,0.11016845703125,0.0006976127624511719,0.0015478134155273438,14315bdbd325a93a9ef00f604d8364b1.png
grass,0.00984954833984375,0.03546142578125,0.007549285888671875,0.002979278564453125,0.0021800994873046875,0.6796875,0.0170135498046875,0.231201171875,0.0032215118408203125,0.0108184814453125,1503dcf570b29cb680d8ba4b3754b011.png
grass,0.0010271072387695312,0.0011730194091796875,0.00467681884765625,0.0001900196075439453,0.0002989768981933594,0.78662109375,0.003265380859375,0.19580078125,0.00446319580078125,0.0027065277099609375,159ab01097ed4f573a1001d665579db4.png
grass,0.0032176971435546875,0.0014276504516601562,0.0166015625,0.0001932382583618164,0.0026264190673828125,0.6630859375,0.0041961669921875,0.28515625,0.01910400390625,0.004398345947265625,16720795859629955bd946746e882f3e.png
grass,0.026885986328125,0.1453857421875,0.0106964111328125,0.00814056396484375,0.010284423828125,0.583984375,0.03619384765625,0.1302490234375,0.00901031494140625,0.03912353515625,17b27985f14991ad88193c2133b0c492.png
grass,0.0002856254577636719,0.0005507469177246094,0.0010290145874023438,0.00012671947479248047,3.719329833984375e-05,0.8515625,0.0014057159423828125,0.1434326171875,0.0006337165832519531,0.0010614395141601562,189fb10394f59a59f560c1ec470d40d4.png
grass,2.5451183319091797e-05,2.3186206817626953e-05,0.0008902549743652344,2.4497509002685547e-05,1.8477439880371094e-05,0.888671875,0.0003173351287841797,0.10955810546875,0.0002148151397705078,9.09566879272461e-05,18deac1f11a3d821c4774c2976cfb221.png
grass,3.892183303833008e-05,4.6253204345703125e-05,0.0003364086151123047,7.987022399902344e-05,2.473592758178711e-05,0.92724609375,0.00034165382385253906,0.071533203125,0.00012969970703125,0.00011444091796875,19306a44bb5ebe67ff1b48d3fcd05123.png
grass,0.0014820098876953125,0.00839996337890625,0.0029468536376953125,0.00022733211517333984,0.0006475448608398438,0.744140625,0.01078033447265625,0.223388671875,0.0068511962890625,0.00113677978515625,1a146c7ec75ad3e9cbe986c2700090da.png
grass,6.633996963500977e-05,0.00043964385986328125,0.0007834434509277344,0.00011831521987915039,6.431341171264648e-05,0.84619140625,0.0018796920776367188,0.1492919921875,0.0011053085327148438,0.00020122528076171875,1a4f9543095fdf0bfe5855c02049a59e.png
grass,0.005001068115234375,0.01678466796875,0.033905029296875,0.0003123283386230469,0.0015859603881835938,0.64013671875,0.0081787109375,0.25048828125,0.01328277587890625,0.0303955078125,1a514dabddf9f0510f3b44aa2edbea40.png
grass,9.816884994506836e-05,0.0003647804260253906,0.00110626220703125,0.0002014636993408203,0.0001806020736694336,0.55517578125,0.0020999908447265625,0.439453125,0.0010890960693359375,9.369850158691406e-05,1a650cd2485c9e6ede9cee1f673357cc.png
grass,0.00016605854034423828,0.00030541419982910156,0.0010166168212890625,6.604194641113281e-05,0.000148773193359375,0.91015625,0.0013685226440429688,0.08465576171875,0.0010824203491210938,0.0009860992431640625,1a818fda9bbbffe403f86d0931527cfd.png
grass,0.0005536079406738281,0.0017461776733398438,0.00959014892578125,0.00018990039825439453,0.0005941390991210938,0.693359375,0.005462646484375,0.27587890625,0.010528564453125,0.0019178390502929688,1adc49f549cda409416c921c953d4267.png
grass,0.01763916015625,0.0237274169921875,0.08416748046875,0.0016155242919921875,0.00943756103515625,0.6416015625,0.0206146240234375,0.13232421875,0.017913818359375,0.051025390625,1b87c2589ff67cf22fb28dcc6baff421.png
grass,0.0009202957153320312,0.00311279296875,0.00872802734375,9.930133819580078e-05,0.00027632713317871094,0.54833984375,0.0052947998046875,0.42724609375,0.0024623870849609375,0.0033130645751953125,1c4ee8555e40e77f8dc106d735e645e4.png
grass,0.00131988525390625,0.0018758773803710938,0.01096343994140625,0.0003135204315185547,0.0007638931274414062,0.544921875,0.004642486572265625,0.41796875,0.0114898681640625,0.0055999755859375,1f38f87452bdc62872ee24e67b63bdf4.png
grass,0.0003955364227294922,0.0047454833984375,0.0035266876220703125,0.0006031990051269531,0.0008244514465332031,0.54833984375,0.00521087646484375,0.427001953125,0.00794219970703125,0.0012569427490234375,1f975cafa21ff6dad7f1a2c6b626bdc2.png
grass,0.00010687112808227539,0.0006647109985351562,0.0004715919494628906,0.00022268295288085938,0.00010854005813598633,0.7763671875,0.0020809173583984375,0.218994140625,0.0010137557983398438,0.00015544891357421875,1fa8e9e26be9eac88f54b3bdf2e331c6.png
grass,0.000457763671875,0.00020003318786621094,0.002803802490234375,0.0001157522201538086,0.0005435943603515625,0.92333984375,0.0008287429809570312,0.070068359375,0.0012636184692382812,0.0003323554992675781,1ffd61abe258eeada2d198c81a8cd2e1.png
grass,0.0005826950073242188,0.002269744873046875,0.001293182373046875,0.0006108283996582031,0.0004100799560546875,0.7587890625,0.00830078125,0.2208251953125,0.0037994384765625,0.0029144287109375,2058b86caf2e36318dcec0e455fc0f37.png
grass,0.00012683868408203125,0.0006055831909179688,0.0010137557983398438,6.580352783203125e-05,4.89354133605957e-05,0.87939453125,0.001697540283203125,0.1153564453125,0.00047898292541503906,0.0011310577392578125,20848bec0ad9c3dc6c32ade600ba8e85.png
grass,0.00016820430755615234,0.0018663406372070312,0.002471923828125,0.0007658004760742188,0.0004868507385253906,0.83984375,0.0031261444091796875,0.130859375,0.0188446044921875,0.0014314651489257812,20946762cc80b4e8806d8bcafbcc5adb.png
grass,0.00370025634765625,0.01021575927734375,0.00833892822265625,0.0003693103790283203,0.00439453125,0.79931640625,0.01271820068359375,0.1304931640625,0.02734375,0.0033168792724609375,20d607ee2ab86dfeb3ed96dcb179d2da.png
grass,0.01123046875,0.0273590087890625,0.02130126953125,0.0028839111328125,0.004680633544921875,0.69482421875,0.0144195556640625,0.19287109375,0.01213836669921875,0.0185089111328125,20f1f078b5f609ffa0699fd53a2196c9.png
grass,0.0011444091796875,0.00408935546875,0.00879669189453125,0.0002675056457519531,0.0002613067626953125,0.8427734375,0.0022945404052734375,0.1312255859375,0.006237030029296875,0.003086090087890625,212eabc95a3adca6497b2b31ce89ebc3.png
grass,0.0009021759033203125,0.0020008087158203125,0.00362396240234375,0.00028395652770996094,0.00018477439880371094,0.7353515625,0.01032257080078125,0.242431640625,0.0020008087158203125,0.0030517578125,247527681a92b98cc34774b0fd8f678a.png
grass,0.0028591156005859375,0.006244659423828125,0.0031909942626953125,0.0005545616149902344,0.0002071857452392578,0.7451171875,0.01407623291015625,0.2236328125,0.0010519027709960938,0.0032405853271484375,255864a88a93852ac5798685fd7fef4a.png
grass,0.00029659271240234375,0.00044536590576171875,0.0011548995971679688,0.0002238750457763672,0.00044536590576171875,0.81787109375,0.001068115234375,0.1768798828125,0.001628875732421875,0.0001856088638305664,255903b0aeee3126ba9ae4af229b6004.png
grass,0.0021343231201171875,0.004180908203125,0.02294921875,0.00024330615997314453,0.0009775161743164062,0.76025390625,0.007110595703125,0.177734375,0.00504302978515625,0.0196380615234375,2685b38de5ceca7eb2cd2fbf2243856c.png
grass,0.004589080810546875,0.00608062744140625,0.007335662841796875,0.0018253326416015625,0.0002799034118652344,0.7138671875,0.015289306640625,0.2467041015625,0.0022373199462890625,0.0017976760864257812,26980c8192153502d5c6482f8f826b09.png
ground,0.0002073049545288086,0.0019969940185546875,0.0014162063598632812,0.0002276897430419922,0.0001665353775024414,0.35205078125,0.0132293701171875,0.62744140625,0.0027294158935546875,0.0004057884216308594,279dc3752617a065c045c8beda839a95.png
ground,0.0002446174621582031,0.00102996826171875,0.003948211669921875,0.0006546974182128906,0.00017070770263671875,0.281005859375,0.0026302337646484375,0.70654296875,0.0027561187744140625,0.0007419586181640625,27a37d7683c0c1dbd1c8f004cd5a5383.png
grass,6.157159805297852e-05,0.0003178119659423828,0.00030803680419921875,4.875659942626953e-05,2.777576446533203e-05,0.7041015625,0.00156402587890625,0.29345703125,0.00029397010803222656,7.432699203491211e-05,27ca95b2796ed0b365566c1416bff667.png
grass,0.0015764236450195312,0.0004661083221435547,0.002330780029296875,0.0009636878967285156,0.0020885467529296875,0.69873046875,0.0106048583984375,0.273681640625,0.005859375,0.003963470458984375,27cd746528973b478240fda170c90b86.png
grass,0.0008020401000976562,0.0015583038330078125,0.0113372802734375,0.00013196468353271484,0.0005216598510742188,0.6484375,0.005352020263671875,0.316162109375,0.007434844970703125,0.00829315185546875,280f689d8db23e8cfb4360d09b25f12e.png
grass,0.0007319450378417969,0.0005311965942382812,0.004177093505859375,8.022785186767578e-05,0.0005788803100585938,0.83447265625,0.001728057861328125,0.14501953125,0.006175994873046875,0.006473541259765625,28857b32f6a08f2123a75c7fc656ed6d.png
