prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
concrete_plates,0.0080718994140625,0.00914764404296875,0.006389617919921875,0.040374755859375,0.50732421875,5.614757537841797e-05,0.312744140625,0.004253387451171875,0.1114501953125,0.00013899803161621094,003c7355a7edc60882149ce37065c395.png
gravel,0.002834320068359375,0.029541015625,0.00563812255859375,0.0016927719116210938,0.0264892578125,2.2709369659423828e-05,0.75,0.00238800048828125,0.1810302734375,0.0003333091735839844,005e5e7907d0770d5dcfdadaa05e3036.png
gravel,0.00830078125,0.0134735107421875,0.032318115234375,0.00732421875,0.052459716796875,0.00012803077697753906,0.52978515625,0.0193023681640625,0.336669921875,0.0002796649932861328,0097375306f61f8b499f32d806e5bc49.png
paving_stones,0.09271240234375,0.148193359375,0.07568359375,0.004138946533203125,0.27685546875,0.0002334117889404297,0.1083984375,0.003173828125,0.2900390625,0.0005097389221191406,00a1261b81e0fc9cb3b97cb6a4e3e5cf.png
concrete_plates,0.1048583984375,0.04510498046875,0.07318115234375,0.0233917236328125,0.48486328125,0.0230255126953125,0.057891845703125,0.03350830078125,0.152587890625,0.0016422271728515625,01057641ffc91f783f90d3bae29f2c05.png
concrete_plates,0.044281005859375,0.0264434814453125,0.0209197998046875,0.02813720703125,0.440185546875,0.00452423095703125,0.1806640625,0.0187530517578125,0.235595703125,0.00048422813415527344,012d13094e508939befb1672435c9806.png
concrete_plates,0.04803466796875,0.1065673828125,0.01233673095703125,0.00991058349609375,0.47021484375,0.0005254745483398438,0.09857177734375,0.0023174285888671875,0.251708984375,2.7418136596679688e-05,01a7c78b5d66723d1a77ed779282d6f4.png
concrete_plates,0.0261993408203125,0.0174560546875,0.0127716064453125,0.022064208984375,0.634765625,0.0127716064453125,0.07122802734375,0.02008056640625,0.181884765625,0.0008687973022460938,01b03341eea95cc4c3b027ba415689ee.png
gravel,0.00029015541076660156,0.01140594482421875,0.005474090576171875,0.00018727779388427734,0.0018911361694335938,0.00011360645294189453,0.67333984375,0.005825042724609375,0.298828125,0.0026264190673828125,027c3d94ff4490d464b3498ba3059e31.png
paving_stones,0.00010919570922851562,0.0114898681640625,0.004364013671875,0.000156402587890625,0.006153106689453125,3.832578659057617e-05,0.4052734375,0.0009145736694335938,0.5712890625,0.00023484230041503906,027f1b0191dcc09a52ea4cdbc698f7df.png
paving_stones,0.0008988380432128906,0.0231781005859375,0.0136260986328125,0.00893402099609375,0.213134765625,6.556510925292969e-06,0.0931396484375,0.0005712509155273438,0.646484375,0.00011974573135375977,0390659276aeec67499c4edf93f8581b.png
gravel,0.0157928466796875,0.036712646484375,0.00357818603515625,0.0027008056640625,0.021575927734375,0.0002675056457519531,0.4990234375,0.016815185546875,0.394775390625,0.00885772705078125,0398f3098c391abe5b1d2b9a60ea9ee9.png
gravel,0.06829833984375,0.0523681640625,0.006061553955078125,0.0267486572265625,0.1771240234375,0.0019989013671875,0.35791015625,0.01015472412109375,0.296630859375,0.0027313232421875,04c60846b6cc5eac3a7cad1d50035e3e.png
paving_stones,0.0099334716796875,0.04052734375,0.0052337646484375,0.00693511962890625,0.06787109375,3.260374069213867e-05,0.409423828125,0.0034332275390625,0.45654296875,5.3763389587402344e-05,054bcacbbed0632339e852315855e0ba.png
gravel,0.00331878662109375,0.02001953125,0.0029296875,0.0017223358154296875,0.016082763671875,9.715557098388672e-05,0.72802734375,0.00702667236328125,0.2186279296875,0.00214385986328125,069b405393c814ee312ad9a260275df2.png
gravel,0.206298828125,0.09747314453125,0.0074005126953125,0.0224456787109375,0.1353759765625,0.004703521728515625,0.2337646484375,0.094482421875,0.1907958984375,0.007171630859375,06c753ed07d2cf0224f0d72af2eb13b1.png
concrete_plates,0.024444580078125,0.05596923828125,0.1322021484375,0.017059326171875,0.406982421875,0.002536773681640625,0.072998046875,0.0119171142578125,0.275390625,0.0004620552062988281,06e8aab1575b98a69d28e3cac431895e.png
paving_stones,0.010101318359375,0.07586669921875,0.005001068115234375,0.015899658203125,0.168212890625,9.059906005859375e-06,0.1605224609375,0.0016756057739257812,0.560546875,0.002254486083984375,07cfbed212060d73a5b695d714d4374a.png
gravel,0.008697509765625,0.0175628662109375,0.0030059814453125,0.00286865234375,0.0263671875,1.7583370208740234e-05,0.83349609375,0.00269317626953125,0.10430908203125,0.0011768341064453125,07eab6e10b6c90f8d825e29ce616dace.png
gravel,0.007335662841796875,0.006374359130859375,0.005451202392578125,0.0244293212890625,0.1044921875,0.00020813941955566406,0.77197265625,0.0030574798583984375,0.07647705078125,8.678436279296875e-05,085460ded5b824446ccd069386c200ac.png
paving_stones,0.02740478515625,0.1348876953125,0.08984375,0.0166168212890625,0.2442626953125,0.01467132568359375,0.1328125,0.03057861328125,0.303955078125,0.0048370361328125,08fe098a1365a5a7af62149fef2e5d65.png
concrete_plates,0.0015544891357421875,0.0279998779296875,0.0682373046875,0.0032405853271484375,0.58935546875,0.0002104043960571289,0.00730133056640625,0.0008454322814941406,0.301025390625,0.0004317760467529297,0a203c608cbdc5b8d07b03b40df17334.png
asphalt,0.448974609375,0.0261383056640625,0.00917816162109375,0.011962890625,0.045867919921875,0.0004031658172607422,0.30859375,0.01142120361328125,0.136962890625,0.0004031658172607422,0cf843a62d27730459d82f51b4a093e3.png
gravel,0.01233673095703125,0.01214599609375,0.00691986083984375,0.0038814544677734375,0.015838623046875,0.0007410049438476562,0.75146484375,0.0552978515625,0.1285400390625,0.01293182373046875,0dc0591fe56f88c6d0a70b621f367442.png
concrete_plates,0.11126708984375,0.2430419921875,0.0384521484375,0.01529693603515625,0.28857421875,0.007572174072265625,0.07647705078125,0.0108489990234375,0.2078857421875,0.0006613731384277344,0dd8737595964290cbb3f1a4ba401aae.png
paving_stones,0.00127410888671875,0.0236663818359375,0.0208892822265625,0.005619049072265625,0.195068359375,9.715557098388672e-06,0.102783203125,0.0007257461547851562,0.6494140625,0.0003483295440673828,0e8a64bea07c9bca009cec66cf849c6e.png
gravel,0.018402099609375,0.0186920166015625,0.0157318115234375,0.0308074951171875,0.04278564453125,0.0005555152893066406,0.73486328125,0.049224853515625,0.0811767578125,0.00778961181640625,0ef465cc8db7a2bfd408a0203e368294.png
concrete_plates,0.02276611328125,0.00963592529296875,0.0138092041015625,0.058135986328125,0.443115234375,6.395578384399414e-05,0.09002685546875,0.005939483642578125,0.35595703125,0.0004169940948486328,0f782358ecc8c1056796b108fd695436.png
gravel,0.0202178955078125,0.01305389404296875,0.006565093994140625,0.0046539306640625,0.03387451171875,6.335973739624023e-05,0.8466796875,0.00897216796875,0.06427001953125,0.0019102096557617188,1033c2accb2c329bd5ccc38f5e8858f1.png
concrete_plates,0.006988525390625,0.006168365478515625,0.00732421875,0.050048828125,0.63916015625,0.0003371238708496094,0.2010498046875,0.0038585662841796875,0.08514404296875,0.00019216537475585938,10d2cf2d4acbf686dce8f78c5dd8c85e.png
paving_stones,0.013458251953125,0.0462646484375,0.0093994140625,0.0080413818359375,0.05242919921875,0.0014638900756835938,0.25,0.0240020751953125,0.58154296875,0.013458251953125,10d354ae2a6a35d055734f947e013d08.png
gravel,0.0246429443359375,0.0161590576171875,0.0033359527587890625,0.00395965576171875,0.0224456787109375,9.655952453613281e-06,0.8291015625,0.004489898681640625,0.094482421875,0.0015268325805664062,10ea03cc23b78d7258027942eea086c2.png
gravel,0.0090789794921875,0.028839111328125,0.0028553009033203125,0.0025997161865234375,0.033203125,2.3603439331054688e-05,0.67724609375,0.0034999847412109375,0.241455078125,0.0010347366333007812,1128f5f6201ad42083d108e867b684be.png
