prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
gravel,0.007061004638671875,0.047515869140625,0.004150390625,0.141845703125,0.0031833648681640625,0.0016775131225585938,0.7431640625,0.0217437744140625,0.02972412109375,5.7816505432128906e-05,003c7355a7edc60882149ce37065c395.png
gravel,0.00968170166015625,0.044769287109375,0.0001493692398071289,0.00264739990234375,3.516674041748047e-05,2.849102020263672e-05,0.85791015625,0.06719970703125,0.0175323486328125,2.9802322387695312e-06,005e5e7907d0770d5dcfdadaa05e3036.png
gravel,0.003284454345703125,0.0074005126953125,0.0004730224609375,0.00299072265625,1.0371208190917969e-05,7.62939453125e-06,0.84228515625,0.141845703125,0.001842498779296875,2.205371856689453e-06,0097375306f61f8b499f32d806e5bc49.png
gravel,0.0172576904296875,0.197509765625,0.005603790283203125,0.0028171539306640625,0.0011386871337890625,0.00039958953857421875,0.431396484375,0.0018329620361328125,0.34130859375,0.0007123947143554688,00a1261b81e0fc9cb3b97cb6a4e3e5cf.png
paving_stones,0.086181640625,0.04986572265625,0.0014486312866210938,0.1661376953125,0.00390625,0.005596160888671875,0.24169921875,0.14892578125,0.296142578125,0.00024580955505371094,01057641ffc91f783f90d3bae29f2c05.png
gravel,0.01390838623046875,0.061370849609375,0.01171112060546875,0.0303802490234375,0.0010976791381835938,0.0728759765625,0.5302734375,0.1383056640625,0.134033203125,0.00617218017578125,012d13094e508939befb1672435c9806.png
gravel,0.09857177734375,0.1390380859375,0.0014734268188476562,0.00916290283203125,0.0001627206802368164,0.0005908012390136719,0.42138671875,0.04443359375,0.28515625,3.832578659057617e-05,01a7c78b5d66723d1a77ed779282d6f4.png
paving_stones,0.007633209228515625,0.07830810546875,0.01482391357421875,0.025421142578125,0.0011615753173828125,0.08599853515625,0.146240234375,0.15087890625,0.4794921875,0.00995635986328125,01b03341eea95cc4c3b027ba415689ee.png
gravel,0.00019180774688720703,0.0232391357421875,0.0005216598510742188,3.0100345611572266e-05,4.291534423828125e-06,1.9729137420654297e-05,0.95751953125,0.00464630126953125,0.01366424560546875,2.86102294921875e-06,027c3d94ff4490d464b3498ba3059e31.png
gravel,5.429983139038086e-05,0.149658203125,0.0006508827209472656,0.00019860267639160156,1.3947486877441406e-05,5.0187110900878906e-05,0.759765625,0.00926971435546875,0.080078125,7.450580596923828e-06,027f1b0191dcc09a52ea4cdbc698f7df.png
paving_stones,0.00033092498779296875,0.1356201171875,0.00047779083251953125,0.0113067626953125,0.00039005279541015625,3.713369369506836e-05,0.417724609375,0.0028591156005859375,0.43115234375,3.17692756652832e-05,0390659276aeec67499c4edf93f8581b.png
gravel,0.00597381591796875,0.0157318115234375,0.0008406639099121094,0.0003848075866699219,1.627206802368164e-05,0.00029730796813964844,0.943359375,0.03228759765625,0.000759124755859375,0.0001875162124633789,0398f3098c391abe5b1d2b9a60ea9ee9.png
paving_stones,0.006977081298828125,0.030548095703125,0.0008268356323242188,0.00902557373046875,0.0026073455810546875,0.0005774497985839844,0.318359375,0.036285400390625,0.5947265625,0.00021398067474365234,04c60846b6cc5eac3a7cad1d50035e3e.png
gravel,0.007579803466796875,0.0212554931640625,0.0005078315734863281,0.0160369873046875,0.0003714561462402344,6.979703903198242e-05,0.84912109375,0.08807373046875,0.0170745849609375,1.1146068572998047e-05,054bcacbbed0632339e852315855e0ba.png
gravel,0.015655517578125,0.054656982421875,0.0003459453582763672,0.00576019287109375,0.0002779960632324219,0.0003859996795654297,0.88232421875,0.03814697265625,0.0025177001953125,3.618001937866211e-05,069b405393c814ee312ad9a260275df2.png
